,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25,C4frac,g1,lpx,psi50X,gpmax,C,bexp,bc,R2_VOD,R2_ET,N_VOD,N_ET,obsfilter,lcfilter
11520,11520,11520,11520,228,274,26.0,63.0,11.0,3.0,1.1291676203555878,BSh,7,3.0,54.0,95.15,8.465382967621037,4.173860425985127,6.016765925254581,5.9902435170708115,22.309711844430737,9.713602967714353,0.21227070219375013,0.2597250392644114,-0.13550242184020522,938.0,97.0,1,1
11521,11521,11521,11521,228,275,26.0,63.0,11.0,3.0,2.2888532845045115,BSh,7,3.0,54.0,95.15,3.503259758508591,3.4953846587111137,8.960973478435484,2.4697175357052252,21.9285128242866,8.175721647446789,0.8391825285549732,-55.95163689606629,-1.1617446138127883,928.0,98.0,1,1
11528,11528,11528,11528,228,282,86.0,8.0,6.0,1.0,1.9836728465705848,BSk,7,3.0,54.0,55.32,4.1129005811923625,0.9156221208152799,10.924329026161875,0.3270513095538519,0.5609105347137858,5.5399808171900204,0.12300094371377332,0.33938753420977485,-5.825282500740026,908.0,96.0,1,1
11529,11529,11529,11529,228,283,86.0,8.0,6.0,1.0,2.2430762188143945,BSk,7,3.0,54.0,55.32,3.037867309961482,0.9665333111387677,1.0521655789339448,0.050595734621483764,4.3522677551036955,1.562912449081884,0.6038017851481224,0.37273662651795936,-0.42447249996124037,927.0,100.0,1,1
11539,11539,11539,11539,228,293,86.0,8.0,6.0,1.0,1.464866102082908,BWk,7,3.0,54.0,98.93,5.885462940276191,0.008704770120224765,0.16002753732210245,0.0018509077627999492,9.694639035302345,5.268248304543582,0.6242325698703454,0.03591031960492119,-0.04778023790842156,928.0,97.0,1,1
11540,11540,11540,11540,228,294,86.0,8.0,6.0,1.0,3.62401770046543,BSk,7,3.0,54.0,98.93,0.04566061182741363,3.488162741479411,7.22302277217458,4.891455022698206,12.14693734301255,1.686920008160628,0.457466254029811,-2.531308496145357e-14,-1.0582020395204204,913.0,96.0,1,1
11541,11541,11541,11541,228,295,86.0,8.0,6.0,1.0,8.0,BSk,7,3.0,54.0,98.93,0.032994379169800025,5.335544086140706,8.058225096849949,0.010846872864411806,16.996836898473518,4.144403962236593,0.0704831193531218,0.11411487346219673,-0.7045508632809583,926.0,103.0,1,1
11546,11546,11546,11546,228,300,18.0,61.0,21.0,3.0,2.059967956054038,BSk,7,3.0,54.0,55.71,0.0663373670921959,1.1527448642699865,10.656930405508774,0.002298407117723637,0.7679261756381949,6.005870616726874,0.14306997587132086,0.20320572556905003,-0.24576014386022216,900.0,98.0,1,1
11553,11553,11553,11553,228,307,75.0,15.0,10.0,2.0,5.859464408331464,BSk,7,3.0,54.0,51.81,5.266720257732466,0.07159763434789247,0.9836825321330895,0.019616610296193403,18.676759257664923,9.104922086690765,0.1980700245061948,0.18529214408914374,-0.04285871601923552,945.0,99.0,1,1
11592,11592,11592,11592,228,350,40.0,39.0,21.0,4.0,5.4398413061722986,Cfa,5,5.0,55.0,0.0,3.564469512848773,0.8643512601438514,9.169392037957554,0.444905784904246,0.17720628671201105,9.214261080378186,0.7569124161912115,0.4469479111441814,-0.12285601572129123,929.0,97.0,1,0
11634,11634,11634,11634,229,255,26.0,63.0,11.0,3.0,3.0441748683909684,Csa,7,3.0,54.0,0.05,9.652736290038634,11.267234078736761,12.297308016001564,0.07724388597929857,0.8773126385987267,2.0762495067304307,0.0855427798022596,0.5587691274465053,-8.456937166291398,946.0,98.0,1,0
11635,11635,11635,11635,229,256,35.0,37.0,28.0,7.0,0.4745047175809896,BWh,16,-1.0,54.0,0.0,4.723223589732102,4.956028425610471,10.104759417441151,1.5538203139323863,22.30501772496072,8.33361041918512,0.664707226409518,-66.10214624852692,-5.072168551400489,949.0,99.0,1,1
11636,11636,11636,11636,229,257,32.0,20.0,48.0,10.0,0.5967633919110714,BWh,16,-1.0,54.0,0.0,1.2282807165832348,1.4104152483499757,4.422275450740801,3.9492347998955095,8.63076386409924,7.884947262572593,0.39798786808308995,0.1753156908420891,-1.1010942260941246,947.0,102.0,1,1
11639,11639,11639,11639,229,260,19.0,24.0,57.0,10.0,0.3967345693141624,BWh,7,3.0,54.0,0.0,0.9901623526579906,1.0240700150059536,3.4565842389456103,6.1209226141595074,22.22016835259828,9.96147669825963,0.6969227871614349,0.39737654243964593,-0.7545522503335249,951.0,99.0,1,0
11641,11641,11641,11641,229,268,26.0,63.0,11.0,3.0,0.6561379415579722,BWh,7,3.0,54.0,55.61,9.637967686803732,5.320627394715891,11.128123095789698,0.033098217914933115,12.529818804556374,7.857418907087773,0.20287489457199429,0.322703626874294,-0.9131831045305683,913.0,98.0,1,1
11642,11642,11642,11642,229,269,26.0,63.0,11.0,3.0,0.7782101167315432,BWh,7,3.0,54.0,55.61,1.878638513570657,1.8964097557299247,5.838062241044332,1.0603583274520674,22.72218970033624,7.187484702013758,0.8978496085531645,-62.31186442009922,-0.5593342843043325,915.0,99.0,1,1
11643,11643,11643,11643,229,270,26.0,63.0,11.0,3.0,0.9613183794918996,BWh,7,3.0,54.0,55.61,5.0788691177028715,4.399388164380126,8.65489020273877,2.133709344305847,21.530786039140626,7.404847669793291,0.8506456250844383,-72.993015272044,-3.462921516892579,925.0,98.0,1,1
11644,11644,11644,11644,229,271,26.0,63.0,11.0,3.0,0.8545052262150534,BWh,7,3.0,54.0,55.61,4.085435275268687,3.460406511934249,7.807824098388228,1.91958131657509,22.620547633214024,8.453480017584356,0.8729072242377446,-56.30788224643731,-2.426163802117582,923.0,97.0,1,1
11645,11645,11645,11645,229,272,26.0,63.0,11.0,3.0,1.3275349050126124,BWh,7,3.0,54.0,95.15,9.13264037359346,3.1758154109219703,3.735076470076065,0.2884976978136594,22.674414275347857,6.726573725225333,0.14962247515370594,0.21319913965261783,-0.3219249030292879,941.0,92.0,1,1
11646,11646,11646,11646,229,273,26.0,63.0,11.0,3.0,0.8392462043183286,BWh,7,3.0,54.0,95.15,2.5400624057175394,0.6631528883943986,0.7905177886058383,2.542717312820741,22.785010138401034,6.895599090496236,0.911998589179864,-28.625169881246784,-0.4010321684867333,944.0,97.0,1,1
11647,11647,11647,11647,229,274,26.0,63.0,11.0,3.0,1.0528725108720778,BSh,7,3.0,54.0,95.15,4.1147857239942445,3.1866464009682662,7.610598943989933,2.7395613298853574,22.49079702807262,8.796635161621554,0.835085989251326,-26.535860828152863,-4.039160210730344,944.0,96.0,1,1
11648,11648,11648,11648,229,275,26.0,63.0,11.0,3.0,2.2354467078660605,BSh,7,3.0,54.0,95.15,3.437297459550212,4.242500956149233,8.002228390144154,2.832291614022781,20.853642251617064,7.631508390534472,0.8346037252909906,-38.7556221943788,-1.5531290184468043,939.0,102.0,1,1
11653,11653,11653,11653,229,280,37.0,46.0,17.0,4.0,1.869230182345348,BSk,7,3.0,54.0,55.32,4.303153363077498,8.907008765515963,9.374805870586895,2.842381651247104,2.7070101030559908,9.922339376966878,0.24997095382407605,0.16964266300150155,-0.08951322545549045,878.0,96.0,1,1
11654,11654,11654,11654,229,281,86.0,8.0,6.0,1.0,1.0376134889754098,BSk,7,3.0,54.0,55.32,3.1935386322060424,11.061713019567154,11.50727176061547,0.0041241568530264935,0.23276421270072417,5.5375646918995045,0.3134939518942609,0.06832300697251148,-0.6622084060403908,906.0,99.0,1,1
11655,11655,11655,11655,229,282,86.0,8.0,6.0,1.0,1.0986495765621953,BSk,7,3.0,54.0,55.32,2.5730275800426994,6.3620606206251065,9.388360858123598,0.5559176316469933,20.715658025602174,4.033816950074361,0.12220137960070429,0.37218029579581813,-12.26905921938398,913.0,98.0,1,1
11657,11657,11657,11657,229,284,86.0,8.0,6.0,1.0,1.7242694743267182,BSk,7,3.0,54.0,79.57,4.872383113456948,2.3659171866684647,2.45805638715035,0.024147462582067646,1.274667150914749,9.087647325106595,0.6763849813148558,0.5332348197506043,-1.8658736268483684,899.0,98.0,1,1
11658,11658,11658,11658,229,285,86.0,8.0,6.0,1.0,1.9455252918288293,BSk,7,3.0,54.0,79.57,4.629346524103642,7.633696055140602,12.190227763653446,0.009441844790207482,1.7151596140408965,7.756690917776009,0.20514399480675768,0.4695226606781472,-0.9728997970971078,909.0,101.0,1,1
11661,11661,11661,11661,229,288,37.0,46.0,17.0,4.0,2.97550926985582,BSk,7,3.0,54.0,0.0,9.916006556481674,0.1720843091233483,0.19869848541169108,6.227253653502267,13.10614892796395,9.254738957417354,0.1730640018048745,0.6255703982554472,-0.5855192804525655,895.0,102.0,1,0
11662,11662,11662,11662,229,289,37.0,46.0,17.0,4.0,3.082322423132723,BSk,7,3.0,54.0,0.0,7.1480231104879985,0.24527339159705386,0.29447295161741316,7.351671730723947,21.790071413590233,9.982494122283565,0.20201271629620793,0.34829401022165085,-0.5358845863650956,895.0,102.0,1,0
11666,11666,11666,11666,229,293,86.0,8.0,6.0,1.0,1.9378957808804669,BWk,7,3.0,54.0,98.93,9.763246937849475,0.2019584402177402,1.6327772771028777,9.438103952788087,2.8532370060042673,6.369125157644144,0.10902296862965513,0.10906715674179657,-0.5614718619458681,909.0,100.0,1,1
11667,11667,11667,11667,229,294,86.0,8.0,6.0,1.0,8.0,BSk,7,3.0,54.0,98.93,5.353964677863558,4.023141866603079,6.164481241526084,0.0057226482736581746,1.0420126749938161,9.805967205528617,0.19631717814415925,0.14133240191994945,-2.9109787468000747,930.0,102.0,1,1
11670,11670,11670,11670,229,297,86.0,8.0,6.0,1.0,3.0365453574426056,BSk,7,3.0,54.0,36.17,0.4976599026621866,2.8077981989564806,10.789103495811986,8.125522713752765,14.846119906923821,5.28102030884491,0.07037030348077787,0.144126488091467,-0.1699508131098455,832.0,94.0,1,1
11677,11677,11677,11677,229,304,86.0,8.0,6.0,1.0,3.669794766155518,BSk,7,3.0,54.0,51.81,9.897722706947857,0.30378642733641414,2.6779721817597015,6.612566625071904,4.097226019400944,9.976583753693557,0.20006119084105914,0.43712569871585705,-0.17543800431723788,944.0,98.0,1,1
11686,11686,11686,11686,229,313,86.0,8.0,6.0,1.0,3.0518043793393304,BSk,7,3.0,54.0,88.05,0.05622327990127505,3.3522828796802693,6.3555415179048,5.210991458072794,9.30676311106672,7.141013376915247,0.09325486569638103,0.15282271113714152,-0.26214410842019564,912.0,101.0,1,1
11720,11720,11720,11720,229,350,40.0,39.0,21.0,4.0,6.439307240405924,Cfa,4,5.0,55.0,0.0,2.094501989528002,6.48726541785453,12.23108412734234,0.16682594507715137,0.26977937043253813,4.664905560223387,0.8045386424878346,0.46952358635770486,-1.2008822557085361,928.0,95.0,1,0
11760,11760,11760,11760,230,253,35.0,37.0,28.0,7.0,4.0588998245212915,BSk,7,3.0,54.0,0.05,8.73603412428374,1.9056600088979645,1.9130952006758288,0.12822904446853164,5.120761833833184,7.933416839583667,0.4249845231013886,0.4816219447386143,-0.3074520328644541,900.0,100.0,1,0
11762,11762,11762,11762,230,255,35.0,37.0,28.0,7.0,3.8757915617609333,BSk,7,3.0,54.0,0.05,9.809360102997001,3.0802370579029965,7.375362803826355,1.482879485322832,19.147030443638577,1.5345881632111609,0.31050513082920306,0.5567854891102019,-15.967353252190687,934.0,97.0,1,0
11763,11763,11763,11763,230,256,35.0,37.0,28.0,7.0,1.2359807736324626,BWh,7,3.0,54.0,0.0,3.646711666425982,2.970381948021367,6.195048600775229,4.858935300766974,0.26020916245739806,6.190708709040006,0.03715343870758222,0.10878331522040452,-0.8966961369343165,946.0,100.0,1,0
11764,11764,11764,11764,230,257,19.0,24.0,57.0,10.0,0.6429473648517455,BWh,16,-1.0,54.0,0.0,8.07997158601488,5.308010003462555,8.342836323562704,5.136532195712256,1.282707393045638,6.519601085656623,0.29718920473943805,0.09699594369655473,-4.067937730640667,963.0,96.0,1,1
11765,11765,11765,11765,230,258,32.0,20.0,48.0,10.0,1.0117748785636669,BWh,16,-1.0,54.0,0.0,8.531146922563767,4.955821493263403,8.323981654653007,0.0019821394633726067,14.699679140353338,8.534308426419834,0.27922899225295517,0.39310824295956914,-0.1903320197452809,945.0,100.0,1,1
11769,11769,11769,11769,230,269,26.0,63.0,11.0,3.0,0.9460593575952316,BWh,7,3.0,54.0,55.61,2.0217136096246318,1.7189757747131087,6.310771294426843,2.7260741946323868,16.392460302417184,4.456600155675174,0.7411763342828385,0.4686937658917051,-0.9614764777546012,940.0,98.0,1,1
11770,11770,11770,11770,230,270,26.0,63.0,11.0,3.0,0.9384298466468692,BWh,7,3.0,54.0,55.61,2.294711895415548,1.2107328921080225,9.524677612541561,0.04059438985337806,10.36692070150382,6.196282325941832,0.6423734050865585,0.4899164463652109,-0.4616726308171317,932.0,96.0,1,1
11771,11771,11771,11771,230,271,26.0,63.0,11.0,3.0,0.8545052262150534,BWh,7,3.0,54.0,55.61,9.775897990448058,9.86940163118149,13.6296044809683,3.3996074435003294,7.001102071547622,8.020371173387735,0.21528447122666125,0.28466679957808394,-0.9631991024993476,940.0,98.0,1,1
11772,11772,11772,11772,230,272,26.0,63.0,11.0,3.0,0.9002822919051141,BSh,7,3.0,54.0,95.15,4.206024901353153,3.9904244109141875,8.119781657164188,2.1135537485180618,22.628378617926494,8.278985740330649,0.8378181173424,-47.79567263532001,-4.727324925950307,917.0,96.0,1,1
11773,11773,11773,11773,230,273,26.0,63.0,11.0,3.0,0.8850232700084462,BSh,7,3.0,54.0,95.15,4.812319326470448,4.659289290647813,8.574130584324873,2.3484112292395185,22.684328949201287,6.20974614876081,0.8835791985855068,-42.27116209967352,-5.525605319157317,948.0,97.0,1,1
11774,11774,11774,11774,230,274,26.0,63.0,11.0,3.0,0.8697642481117214,BSh,7,3.0,54.0,95.15,5.079834325655837,4.007067705745365,8.462538878439368,2.7453123949925877,22.254946333900115,5.195951182312754,0.8682543120893358,-35.30701595362376,-5.5901931346869995,954.0,98.0,1,1
11775,11775,11775,11775,230,275,26.0,63.0,11.0,3.0,0.9460593575952316,BSh,7,3.0,54.0,95.15,3.3495945618779754,3.320161503516802,8.060617276832016,2.640532952726771,19.893618308822898,4.653969331750188,0.8529397997732067,-33.75140004764704,-1.764245024045254,956.0,98.0,1,1
11777,11777,11777,11777,230,277,37.0,46.0,17.0,4.0,2.586404211490077,BSh,7,3.0,54.0,55.67,1.8251608060701807,3.701455960924019,8.023804256329466,0.9107104008610233,17.69945304583957,3.769443536265627,0.22091377694003905,0.4898955899422699,-0.9599788896869401,959.0,101.0,1,1
11780,11780,11780,11780,230,280,26.0,63.0,11.0,3.0,1.5564202334630863,BSk,7,3.0,54.0,55.32,0.19546175177576502,3.0890484043973014,11.967457361033432,4.14766913893752,0.18589645966964932,5.699594130248821,0.11880510440690979,0.3748988094547181,-0.9292601811518115,920.0,101.0,1,1
11781,11781,11781,11781,230,281,86.0,8.0,6.0,1.0,0.9918364232852924,BSk,7,3.0,54.0,55.32,2.1852262100618667,0.6308155221742404,6.66224446357663,1.173089865349157,21.76713010281656,9.614184524082322,0.6383111641519175,-64.59043324133029,-3.0651242194180046,917.0,100.0,1,1
11782,11782,11782,11782,230,282,86.0,8.0,6.0,1.0,1.0681315327688026,BSk,7,3.0,54.0,55.32,4.116442265044589,1.2142620209880814,1.782187844948719,0.008578332861795702,8.329444717403886,9.831851374068986,0.052005295770456664,0.061475789104566414,-0.6825436572542958,915.0,100.0,1,1
11783,11783,11783,11783,230,283,86.0,8.0,6.0,1.0,1.0528725108720778,BSk,7,3.0,54.0,55.32,2.267438529076804,10.037717257253009,12.499141770926128,1.0457969843939823,22.683729180321432,9.587507285212792,0.7179485389514332,-76.13613549125266,-3.551198869998146,921.0,98.0,1,1
11784,11784,11784,11784,230,284,86.0,8.0,6.0,1.0,1.8616006713970137,BSk,7,3.0,54.0,79.57,2.6920748566970625,3.801006743696253,7.191546626011862,1.1233236742365333,22.443760832064086,1.5039815769600455,0.583835031470478,-49.64135401016783,-2.9930230500762773,876.0,100.0,1,1
11785,11785,11785,11785,230,285,86.0,8.0,6.0,1.0,2.059967956054038,BSk,7,3.0,54.0,79.57,3.043544202527075,7.64364820039246,13.769687536740708,1.9395532826092907,22.539854860366088,9.938935408640578,0.8436593859853843,-32.713433863619926,-1.5021256027716996,920.0,104.0,1,1
11786,11786,11786,11786,230,286,86.0,8.0,6.0,1.0,2.30411230640118,BSk,7,3.0,54.0,79.57,2.2793516627131587,8.805381213061573,14.945543455781234,1.7560330332699254,20.8836972018466,9.97035229185462,0.6052047681559415,-30.042849911221072,-5.175815006940207,908.0,102.0,1,1
11787,11787,11787,11787,230,287,86.0,8.0,6.0,1.0,2.105745021744156,BSk,7,3.0,54.0,79.57,2.4853146946820726,0.005134746329748414,6.321427158343399,8.56211199117565,9.796582490517443,9.866207109949228,0.9594331169533326,0.18388586361915704,-0.9815321553675043,912.0,101.0,1,1
11788,11788,11788,11788,230,288,86.0,8.0,6.0,1.0,3.295948729686444,BSk,7,3.0,54.0,0.0,0.07415673499722206,3.041568779799582,7.824782516153693,5.26801488509707,11.194336660709439,1.6960983070412277,0.5026905250902607,0.1420312372084448,-0.07960636549990618,907.0,102.0,1,0
11789,11789,11789,11789,230,289,86.0,8.0,6.0,1.0,2.0904859998474308,BSk,7,3.0,54.0,0.0,4.3830756282233825,0.06729616842897033,0.07105773981367046,1.3019189773123685,21.648220638932806,4.149785308330942,0.10203268762801712,0.6917763444900074,-1.8112329664802096,913.0,103.0,1,0
11790,11790,11790,11790,230,290,86.0,8.0,6.0,1.0,1.9073777370870744,BWk,7,3.0,54.0,0.0,0.0532360010910794,3.9238999638888807,8.414855269269701,6.64592925235575,5.7892986251153955,9.342828522994168,0.6447041851301982,0.1596054427163598,-0.081716343146784,890.0,100.0,1,0
11791,11791,11791,11791,230,291,86.0,8.0,6.0,1.0,1.8616006713970137,BWk,7,3.0,54.0,0.0,7.359942440295558,1.679580390266228,8.177642749267049,0.019611608964336086,2.69345389265447,1.5206867242096385,0.40460090078846217,0.33989224561266607,-0.7120399204202998,892.0,101.0,1,0
11795,11795,11795,11795,230,295,86.0,8.0,6.0,1.0,8.0,BWk,7,3.0,54.0,98.93,0.03694456006069207,0.9983543908028855,1.1946624882200685,0.010291499646036931,13.362015015359034,5.0117419499419755,0.07677733491185265,0.3259015664398244,-4.255793129640242,930.0,103.0,1,1
11797,11797,11797,11797,230,297,,,,4.0,2.97550926985582,BWk,7,3.0,54.0,36.17,8.842547009429435,0.2037186310573828,0.28716456846817007,0.6385825326086424,0.12050494841890545,9.981951037931271,0.20712282069130805,0.7992651325820911,-0.30700141338656106,901.0,102.0,1,1
11807,11807,11807,11807,230,307,86.0,8.0,6.0,1.0,3.593499656672037,BSk,7,3.0,54.0,51.81,0.10332139838061041,0.8696431070829322,1.589459583461099,0.102759046035692,22.798761717209796,9.330585203187463,0.1088934931108747,0.3281141063761589,-0.295178987537148,948.0,99.0,1,1
11808,11808,11808,11808,230,308,86.0,8.0,6.0,1.0,3.654535744258824,BSk,7,3.0,54.0,53.27,0.07312623948631859,2.5637550187755553,7.8837650387288685,5.640513143177461,11.164712489725703,4.590690680240908,0.09748445770307625,0.5991915398399393,-0.7190853975542777,952.0,98.0,1,1
11817,11817,11817,11817,230,317,86.0,8.0,6.0,1.0,2.2888532845045115,BSk,7,3.0,54.0,48.36,0.47555281015527695,1.7483185608122538,6.4553228519196,8.888553164722836,7.419662140189959,6.869119973431108,0.07042104345536067,0.1279292887026907,-0.5118045580645241,912.0,98.0,1,1
11843,11843,11843,11843,230,343,40.0,39.0,21.0,4.0,5.424582284275602,Cfa,8,9.0,54.0,6.12,1.7100977250148728,3.2947243527411287,10.018892296539862,0.28427246573476306,0.19068281710980778,8.631982641189996,0.6804473592682454,0.3550006235220612,-0.4172832298211977,934.0,99.0,1,0
11882,11882,11882,11882,231,254,35.0,37.0,28.0,7.0,4.028381780727898,BSk,7,3.0,54.0,0.05,0.4192570197136522,0.5282233215181811,3.1535723249684704,0.1319917516368348,21.11993784838436,8.136992505682127,0.07197552493894945,0.3249263074019525,-0.16715498783727445,929.0,101.0,1,0
11884,11884,11884,11884,231,256,35.0,37.0,28.0,7.0,3.0670634012359983,BWh,7,3.0,54.0,0.0,9.606186313209559,7.202533783739987,9.000432296643327,0.09595879059015361,1.201166485999433,1.9496898110981582,0.0969852049109727,0.4572761724447939,-7.018885885421021,954.0,96.0,1,0
11885,11885,11885,11885,231,257,35.0,37.0,28.0,7.0,1.4507938930003959,BWh,16,-1.0,54.0,0.0,7.849191417053233,4.6000879392434975,10.69129835310054,0.0016031966196328185,1.3929630766305936,6.923268642944697,0.024162227376509332,0.1762513165693077,-2.9246369993985173,950.0,97.0,1,1
11886,11886,11886,11886,231,258,19.0,24.0,57.0,10.0,1.2070564499038343,BWh,16,-1.0,54.0,0.0,9.146125957414565,8.143449780655338,9.081680244523977,0.0010510305615013499,12.801745431640594,9.312480801613122,0.1479402000020216,0.21171999381037765,-0.08513510095225052,950.0,102.0,1,1
11888,11888,11888,11888,231,267,26.0,63.0,11.0,3.0,0.6103608758679115,BWh,7,3.0,54.0,55.17,2.7777686440973826,3.1811328408042057,7.629560566315591,1.5761441071828362,21.616334492499746,4.779164704916864,0.9141732929819137,-33.39837610384586,-2.192362402730696,920.0,98.0,1,1
