,index,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
0,7,7,78,1254,39.0,39.0,22.0,4.0,0.19263667421146052,Dfd,7,3.0,54.0
1,21,21,79,1251,28.0,47.0,25.0,4.0,0.18661783779665264,Dfd,7,3.0,54.0
2,44,44,80,1291,25.0,54.0,21.0,3.0,0.19104295414669467,Dfd,7,3.0,54.0
3,47,47,80,1295,39.0,40.0,21.0,4.0,0.1871603807974243,Dfd,7,3.0,54.0
4,82,82,81,1301,85.0,10.0,5.0,1.0,0.1720709035884687,Dfd,7,3.0,54.0
5,89,89,82,823,32.0,49.0,19.0,4.0,0.3509575036240449,Dfc,7,3.0,54.0
6,95,95,82,1212,86.0,10.0,4.0,1.0,0.18665174673420096,Dfd,7,3.0,54.0
7,138,138,83,824,74.0,16.0,10.0,2.0,0.27298390173194786,Dfc,7,3.0,54.0
8,164,164,83,1408,39.0,40.0,21.0,4.0,0.21394844146051253,ET,7,3.0,54.0
9,217,217,84,1259,22.0,24.0,54.0,10.0,0.19933368937723286,Dfd,7,3.0,54.0
10,222,222,84,1318,87.0,9.0,4.0,1.0,0.17669947356380014,Dfc,7,3.0,54.0
11,237,237,85,806,19.0,25.0,56.0,10.0,0.3409882759848896,Dfc,7,3.0,54.0
12,242,242,85,811,32.0,49.0,19.0,4.0,0.2616244076532928,Dfc,7,3.0,54.0
13,255,255,85,824,32.0,49.0,19.0,4.0,0.42693047820084096,Dfc,7,3.0,54.0
14,285,285,85,1142,42.0,37.0,21.0,4.0,0.18212490357151428,Dfc,7,3.0,54.0
15,304,304,85,1257,42.0,38.0,20.0,4.0,0.17754719700250532,Dfd,7,3.0,54.0
16,346,346,86,815,32.0,49.0,19.0,4.0,0.2716275442300219,Dfc,7,3.0,54.0
17,350,350,86,819,74.0,16.0,10.0,2.0,0.21808533184139414,Dfc,7,3.0,54.0
18,375,375,86,849,48.0,28.0,24.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
19,459,459,87,814,32.0,49.0,19.0,4.0,0.2760017971737414,Dfc,1,4.0,71.1
20,539,539,87,1358,47.0,33.0,20.0,4.0,0.19105990861546876,Dfc,7,3.0,54.0
21,552,552,88,200,37.0,46.0,17.0,4.0,0.3324601781915174,Dfc,7,3.0,54.0
22,558,558,88,807,19.0,25.0,56.0,10.0,0.2805116858676537,Dfc,1,4.0,71.1
23,642,642,88,1321,86.0,10.0,4.0,1.0,0.1874146978290357,Dfc,7,3.0,54.0
24,655,655,88,1367,47.0,33.0,20.0,4.0,0.14711392555298314,Dfc,7,3.0,54.0
25,659,659,89,156,40.0,39.0,21.0,4.0,0.19599365902873386,ET,7,3.0,54.0
26,693,693,89,820,73.0,21.0,6.0,2.0,0.3419546807050197,Dfc,1,4.0,71.1
27,707,707,89,834,32.0,49.0,19.0,4.0,0.3356984817273769,Dfc,1,4.0,71.1
28,708,708,89,835,87.0,9.0,4.0,1.0,0.3356984817273769,Dfc,1,4.0,71.1
29,709,709,89,836,32.0,49.0,19.0,4.0,0.3509575036240449,Dfc,1,4.0,71.1
30,712,712,89,840,48.0,40.0,12.0,4.0,0.3509575036240449,Dfc,1,4.0,71.1
31,753,753,89,1256,79.0,13.0,8.0,1.0,0.23707433686839385,Dfd,3,4.0,71.1
32,783,783,89,1333,28.0,47.0,25.0,4.0,0.1971635173741459,Dfc,7,3.0,54.0
33,786,786,89,1348,22.0,24.0,54.0,10.0,0.18434593898092272,Dfc,7,3.0,54.0
34,788,788,89,1364,28.0,47.0,25.0,4.0,0.21030323067408005,Dfc,7,3.0,54.0
35,803,803,90,161,86.0,8.0,6.0,1.0,0.17932741622378576,ET,7,3.0,54.0
36,818,818,90,199,37.0,46.0,17.0,4.0,0.24131295406192085,Dfc,7,3.0,54.0
37,844,844,90,819,87.0,9.0,4.0,1.0,0.4216237294745481,Dfc,1,4.0,71.1
38,851,851,90,826,32.0,49.0,19.0,4.0,0.39732797572125184,Dfc,1,4.0,71.1
39,859,859,90,834,87.0,9.0,4.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
40,862,862,90,837,32.0,49.0,19.0,4.0,0.3038410349008265,Dfc,1,4.0,71.1
41,863,863,90,838,32.0,49.0,19.0,4.0,0.2860727516255616,Dfc,1,4.0,71.1
42,901,901,90,1129,77.0,14.0,9.0,2.0,0.19089036392772787,Dfc,7,3.0,54.0
43,964,964,90,1417,35.0,33.0,32.0,7.0,0.15808346684982982,ET,7,3.0,54.0
44,967,967,91,135,37.0,46.0,17.0,4.0,0.4228105422887296,Dfc,1,4.0,71.1
45,993,993,91,194,40.0,39.0,21.0,4.0,0.23505675508427495,Dfc,7,3.0,54.0
46,1009,1009,91,806,19.0,25.0,56.0,10.0,0.3356984817273769,Dfc,1,4.0,71.1
47,1011,1011,91,808,35.0,40.0,25.0,4.0,0.3592143299170601,Dfc,1,4.0,71.1
48,1015,1015,91,812,35.0,40.0,25.0,4.0,0.374032535625629,Dfc,1,4.0,71.1
49,1038,1038,91,835,87.0,9.0,4.0,1.0,0.5035307681222552,Dfc,1,4.0,71.1
50,1055,1055,91,865,74.0,16.0,10.0,2.0,0.474267355018146,Dfc,7,3.0,54.0
51,1079,1079,91,926,19.0,32.0,49.0,10.0,0.26615125081598073,Dfc,7,3.0,54.0
52,1083,1083,91,934,48.0,40.0,12.0,4.0,0.2088960097658253,Dfc,7,3.0,54.0
53,1106,1106,91,1218,42.0,34.0,24.0,4.0,0.20901469104724715,Dfd,7,3.0,54.0
54,1113,1113,91,1259,19.0,25.0,56.0,10.0,0.1966887922484717,Dfd,7,3.0,54.0
55,1119,1119,91,1301,48.0,40.0,12.0,4.0,0.17163008740034202,Dfd,7,3.0,54.0
56,1163,1163,92,133,37.0,46.0,17.0,4.0,0.21918737231170454,Dfc,1,4.0,71.1
57,1175,1175,92,145,37.0,46.0,17.0,4.0,0.22741028966714935,Dsc,1,4.0,71.1
58,1177,1177,92,147,37.0,46.0,17.0,4.0,0.2631503098429704,Dsc,1,4.0,71.1
59,1180,1180,92,169,86.0,8.0,6.0,1.0,0.4026347244475442,Dfc,7,3.0,54.0
60,1186,1186,92,180,86.0,8.0,6.0,1.0,0.4177242016565009,Dfc,7,3.0,54.0
61,1195,1195,92,191,40.0,39.0,21.0,4.0,0.4090774225817056,Dfc,7,3.0,54.0
62,1201,1201,92,197,40.0,39.0,21.0,4.0,0.26998296075893474,Dfc,7,3.0,54.0
63,1206,1206,92,801,19.0,25.0,56.0,10.0,0.2900570517874777,Dfc,1,4.0,71.1
64,1208,1208,92,803,19.0,25.0,56.0,10.0,0.2738316251706568,Dfc,1,4.0,71.1
65,1213,1213,92,808,19.0,25.0,56.0,10.0,0.3662165255207697,Dfc,1,4.0,71.1
66,1214,1214,92,809,19.0,25.0,56.0,10.0,0.4410365962209008,Dfc,1,4.0,71.1
67,1228,1228,92,823,73.0,21.0,6.0,2.0,0.3662165255207697,Dfc,1,4.0,71.1
68,1230,1230,92,825,87.0,9.0,4.0,1.0,0.37460898756395017,Dfc,1,4.0,71.1
69,1262,1262,92,876,41.0,37.0,22.0,4.0,0.31391198935263925,Dfc,7,3.0,54.0
70,1272,1272,92,924,42.0,37.0,21.0,4.0,0.3045361681205601,Dfc,7,3.0,54.0
71,1296,1296,92,958,42.0,38.0,20.0,4.0,0.2522146774836666,Dfc,7,3.0,54.0
72,1309,1309,92,1207,19.0,32.0,49.0,10.0,0.19048345667714747,Dfd,7,3.0,54.0
73,1317,1317,92,1218,19.0,37.0,44.0,10.0,0.2096420063918892,Dfd,7,3.0,54.0
74,1318,1318,92,1219,19.0,37.0,44.0,10.0,0.20124954434870548,Dfd,7,3.0,54.0
75,1321,1321,92,1222,19.0,37.0,44.0,10.0,0.1987741919076868,Dfd,7,3.0,54.0
76,1327,1327,92,1306,19.0,32.0,49.0,10.0,0.12798928477578916,Dfd,7,3.0,54.0
77,1330,1330,92,1309,86.0,10.0,4.0,1.0,0.14258708239029558,Dfc,7,3.0,54.0
78,1333,1333,92,1312,86.0,10.0,4.0,1.0,0.18282003679125197,Dfc,7,3.0,54.0
79,1344,1344,92,1323,82.0,8.0,10.0,1.0,0.18305739935408916,Dfc,7,3.0,54.0
80,1364,1364,93,114,37.0,46.0,17.0,4.0,0.2310555004535824,Dfc,7,3.0,54.0
81,1383,1383,93,180,86.0,8.0,6.0,1.0,0.2724413587311815,Dfc,7,3.0,54.0
82,1390,1390,93,187,40.0,39.0,21.0,4.0,0.7324330510414825,Dfc,7,3.0,54.0
83,1400,1400,93,197,40.0,39.0,21.0,4.0,0.45443062655244204,Dfc,7,3.0,54.0
84,1415,1415,93,811,19.0,25.0,56.0,10.0,0.3814755474174376,Dfc,1,4.0,71.1
85,1422,1422,93,822,32.0,49.0,19.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
86,1460,1460,93,927,10.0,43.0,47.0,9.0,0.3154718004798604,Dfc,1,4.0,71.1
87,1485,1485,93,959,28.0,47.0,25.0,4.0,0.2437543975653885,Dfc,7,3.0,54.0
88,1496,1496,93,1050,19.0,32.0,49.0,10.0,0.2045556657596552,Dfc,7,3.0,54.0
89,1533,1533,93,1314,82.0,8.0,10.0,1.0,0.17458016496703527,Dfc,7,3.0,54.0
90,1553,1553,94,85,86.0,8.0,6.0,1.0,0.2375490619940661,Dfc,7,3.0,54.0
91,1554,1554,94,86,86.0,8.0,6.0,1.0,0.23056382085913454,Dfc,7,3.0,54.0
92,1557,1557,94,97,37.0,46.0,17.0,4.0,0.21515220874346966,Dfc,7,3.0,54.0
93,1563,1563,94,113,37.0,46.0,17.0,4.0,0.31725201970114386,Dfc,7,3.0,54.0
94,1567,1567,94,124,37.0,46.0,17.0,4.0,0.28246144977667514,Dfc,1,4.0,71.1
95,1568,1568,94,125,37.0,46.0,17.0,4.0,0.39695497740821895,Dfc,1,4.0,71.1
96,1569,1569,94,126,37.0,46.0,17.0,4.0,0.5463408017768753,Dfc,1,4.0,71.1
97,1576,1576,94,133,37.0,46.0,17.0,4.0,0.3360714800403993,Dfc,1,4.0,71.1
98,1577,1577,94,134,37.0,46.0,17.0,4.0,0.35690852216377705,Dfc,1,4.0,71.1
99,1578,1578,94,135,37.0,46.0,17.0,4.0,0.4678416113527591,Dfc,1,4.0,71.1
100,1592,1592,94,183,86.0,8.0,6.0,1.0,0.267338063630175,Dfc,7,3.0,54.0
101,1600,1600,94,191,40.0,39.0,21.0,4.0,0.5493247882811261,Dfc,7,3.0,54.0
102,1607,1607,94,198,40.0,39.0,21.0,4.0,0.4065172977968144,Dfc,7,3.0,54.0
103,1615,1615,94,211,40.0,39.0,21.0,4.0,0.27450980392162044,Dfc,1,4.0,71.1
104,1628,1628,94,802,19.0,25.0,56.0,10.0,0.3814755474174376,Dfc,1,4.0,71.1
105,1646,1646,94,820,87.0,9.0,4.0,1.0,0.4577706569009479,Dfc,1,4.0,71.1
106,1655,1655,94,838,32.0,49.0,19.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
107,1658,1658,94,901,19.0,32.0,49.0,10.0,0.32555970940045514,Dfc,7,3.0,54.0
108,1689,1689,94,937,10.0,43.0,47.0,9.0,0.3077236082500949,Dfc,7,3.0,54.0
109,1693,1693,94,941,10.0,43.0,47.0,9.0,0.9002822919051141,Dfc,7,3.0,54.0
110,1701,1701,94,949,42.0,37.0,21.0,4.0,0.23130981748519386,Dfc,7,3.0,54.0
111,1742,1742,94,1292,42.0,34.0,24.0,4.0,0.15158990530934432,Dfd,7,3.0,54.0
112,1756,1756,94,1326,41.0,37.0,22.0,4.0,0.1625933555437423,Dfc,7,3.0,54.0
113,1775,1775,95,83,86.0,8.0,6.0,1.0,0.2643879860634786,Dfc,7,3.0,54.0
114,1784,1784,95,96,37.0,46.0,17.0,4.0,0.17727592550211765,Dfc,1,4.0,71.1
115,1788,1788,95,110,37.0,46.0,17.0,4.0,0.2220357230657598,Dfc,1,4.0,71.1
116,1800,1800,95,130,37.0,46.0,17.0,4.0,0.6129718640591162,Dfc,1,4.0,71.1
117,1808,1808,95,138,37.0,46.0,17.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
118,1812,1812,95,142,37.0,46.0,17.0,4.0,0.5760789400066599,Dfc,7,3.0,54.0
119,1826,1826,95,190,86.0,8.0,6.0,1.0,0.3204394598306521,Dfc,7,3.0,54.0
120,1835,1835,95,201,40.0,39.0,21.0,4.0,0.3755414833465211,Dfc,7,3.0,54.0
121,1841,1841,95,787,19.0,25.0,56.0,10.0,0.3509575036240449,Dfc,7,3.0,54.0
122,1856,1856,95,808,42.0,38.0,20.0,4.0,0.6408789196613043,Dfc,1,4.0,71.1
123,1857,1857,95,809,19.0,25.0,56.0,10.0,0.3814755474174376,Dfc,1,4.0,71.1
124,1870,1870,95,902,19.0,32.0,49.0,10.0,0.3509575036240449,Dfc,1,4.0,71.1
125,1909,1909,95,946,34.0,48.0,18.0,4.0,0.1543365292507484,Dfc,1,4.0,71.1
126,1927,1927,95,964,28.0,47.0,25.0,4.0,0.2540796690488202,Dfc,7,3.0,54.0
127,1947,1947,95,1062,42.0,38.0,20.0,4.0,0.23134372642274595,Dfc,7,3.0,54.0
128,1949,1949,95,1065,87.0,9.0,4.0,1.0,0.19426430321377436,Dfc,7,3.0,54.0
129,1957,1957,95,1139,47.0,34.0,19.0,4.0,0.18319303510428364,Dfc,7,3.0,54.0
130,1993,1993,95,1430,71.0,17.0,12.0,2.0,0.25631765892700376,ET,7,3.0,54.0
131,2002,2002,96,93,37.0,46.0,17.0,4.0,0.16739147020681042,Dfc,7,3.0,54.0
132,2027,2027,96,183,86.0,8.0,6.0,1.0,0.329645736375016,Dfc,7,3.0,54.0
133,2031,2031,96,187,86.0,8.0,6.0,1.0,0.3897323737104498,Dfc,7,3.0,54.0
134,2048,2048,96,781,19.0,25.0,56.0,10.0,0.3409374125785675,Dfc,7,3.0,54.0
135,2074,2074,96,830,87.0,9.0,4.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
136,2079,2079,96,892,42.0,34.0,24.0,4.0,0.31438671447831584,Dfc,7,3.0,54.0
137,2083,2083,96,899,19.0,32.0,49.0,10.0,0.3814755474174376,Dfc,1,4.0,71.1
138,2089,2089,96,905,74.0,16.0,10.0,2.0,0.3989895136611104,Dfc,1,4.0,71.1
139,2122,2122,96,938,37.0,44.0,19.0,4.0,0.2468062019447294,Dfc,1,4.0,71.1
140,2125,2125,96,942,42.0,38.0,20.0,4.0,0.244161304815968,Dfc,1,4.0,71.1
141,2168,2168,96,1043,19.0,32.0,49.0,10.0,0.3662165255207697,Dfc,7,3.0,54.0
142,2169,2169,96,1044,82.0,8.0,10.0,1.0,0.3662165255207697,Dfc,7,3.0,54.0
143,2195,2195,96,1143,23.0,29.0,48.0,10.0,0.17934437069256126,Dfc,7,3.0,54.0
144,2200,2200,96,1203,26.0,30.0,44.0,10.0,0.2651678916270881,Dfd,3,4.0,71.1
145,2211,2211,96,1219,76.0,13.0,11.0,2.0,0.2697455981960974,Dfd,3,4.0,71.1
146,2236,2236,97,97,37.0,46.0,17.0,4.0,0.20106304519218646,Dfc,7,3.0,54.0
147,2238,2238,97,99,37.0,46.0,17.0,4.0,0.2312589540788717,Dfc,7,3.0,54.0
148,2251,2251,97,193,86.0,8.0,6.0,1.0,0.2294278714512724,Dfc,7,3.0,54.0
149,2262,2262,97,790,19.0,25.0,56.0,10.0,0.42720174970122304,Dfc,1,4.0,71.1
150,2265,2265,97,797,19.0,25.0,56.0,10.0,0.3662165255207697,Dfc,1,4.0,71.1
151,2266,2266,97,798,19.0,25.0,56.0,10.0,0.3662165255207697,Dfc,1,4.0,71.1
152,2270,2270,97,802,19.0,25.0,56.0,10.0,0.3433279926757109,Dfc,1,4.0,71.1
153,2277,2277,97,827,73.0,21.0,6.0,2.0,0.3859684816426007,Dfc,1,4.0,71.1
154,2295,2295,97,893,19.0,32.0,49.0,10.0,0.4420877732848905,Dfc,1,4.0,71.1
155,2300,2300,97,898,19.0,32.0,49.0,10.0,1.558217407153134,Dfc,1,4.0,71.1
156,2304,2304,97,902,50.0,40.0,10.0,4.0,0.5370497528886619,Dfc,1,4.0,71.1
157,2325,2325,97,925,37.0,44.0,19.0,4.0,0.4425116350042231,Dfc,1,4.0,71.1
158,2335,2335,97,936,50.0,40.0,10.0,4.0,0.5951018539711868,Dfc,1,4.0,71.1
159,2337,2337,97,938,42.0,38.0,20.0,4.0,0.2852250281868532,Dfc,1,4.0,71.1
160,2338,2338,97,939,19.0,32.0,49.0,10.0,0.3509575036240449,Dfc,1,4.0,71.1
161,2347,2347,97,948,19.0,32.0,49.0,10.0,0.14117986148204162,Dfc,7,3.0,54.0
162,2350,2350,97,951,42.0,37.0,21.0,4.0,1.134135279706395,Dfc,1,4.0,71.1
163,2355,2355,97,956,42.0,38.0,20.0,4.0,0.20214813119373146,Dfc,1,4.0,71.1
164,2375,2375,97,992,36.0,43.0,21.0,4.0,0.23500589167795066,Dfc,7,3.0,54.0
165,2382,2382,97,1009,86.0,9.0,5.0,1.0,0.2403974127481172,Dfc,7,3.0,54.0
166,2385,2385,97,1020,19.0,32.0,49.0,10.0,0.2410077736239842,Dfc,7,3.0,54.0
167,2448,2448,97,1222,19.0,37.0,44.0,10.0,0.33763129116762297,Dfd,7,3.0,54.0
168,2467,2467,98,93,37.0,46.0,17.0,4.0,0.1846341649500781,Dfc,1,4.0,71.1
169,2469,2469,98,95,37.0,46.0,17.0,4.0,0.24463602994164274,Dfc,7,3.0,54.0
170,2487,2487,98,776,53.0,24.0,23.0,5.0,0.3375295643549733,ET,7,3.0,54.0
171,2499,2499,98,796,19.0,25.0,56.0,10.0,0.3890202860219406,Dfc,1,4.0,71.1
172,2521,2521,98,843,42.0,34.0,24.0,4.0,0.31623475157469605,Dfc,1,4.0,71.1
173,2537,2537,98,897,42.0,37.0,21.0,4.0,0.3174893822639796,Dfc,1,4.0,71.1
174,2542,2542,98,902,48.0,40.0,12.0,4.0,0.5691954256843689,Dfc,1,4.0,71.1
175,2554,2554,98,914,42.0,38.0,20.0,4.0,0.21371107889767327,Dfc,1,4.0,71.1
176,2555,2555,98,915,35.0,42.0,23.0,4.0,0.19138204352217555,Dfc,1,4.0,71.1
177,2559,2559,98,919,35.0,42.0,23.0,4.0,0.2206454566262822,Dfc,1,4.0,71.1
178,2573,2573,98,933,42.0,38.0,20.0,4.0,0.2543000771428837,Dfc,1,4.0,71.1
179,2574,2574,98,934,42.0,38.0,20.0,4.0,0.3855615743920199,Dfc,1,4.0,71.1
180,2606,2606,98,975,47.0,34.0,19.0,4.0,0.21345676186606052,Dfc,7,3.0,54.0
181,2627,2627,98,1002,35.0,33.0,32.0,7.0,0.24648406703802295,Dfc,7,3.0,54.0
182,2640,2640,98,1016,86.0,9.0,5.0,1.0,0.3509575036240449,Dfc,7,3.0,54.0
183,2643,2643,98,1019,86.0,9.0,5.0,1.0,0.2887006942855451,Dfc,7,3.0,54.0
184,2650,2650,98,1032,42.0,38.0,20.0,4.0,0.2224426303163365,Dfc,7,3.0,54.0
185,2657,2657,98,1039,87.0,9.0,4.0,1.0,0.3356984817273769,Dfc,7,3.0,54.0
186,2661,2661,98,1043,36.0,43.0,21.0,4.0,0.2834787179031213,Dfc,7,3.0,54.0
187,2690,2690,98,1204,42.0,34.0,24.0,4.0,0.2275289709485715,Dfd,3,4.0,71.1
188,2698,2698,98,1212,24.0,64.0,12.0,3.0,0.2444325763163555,Dfd,7,3.0,54.0
189,2704,2704,98,1223,19.0,37.0,44.0,10.0,0.28412298771654165,Dfd,7,3.0,54.0
190,2710,2710,98,1321,19.0,32.0,49.0,10.0,0.1563371565660927,Dfc,7,3.0,54.0
191,2713,2713,98,1324,19.0,32.0,49.0,10.0,0.17919178047359247,Dfc,7,3.0,54.0
192,2728,2728,99,93,37.0,46.0,17.0,4.0,0.22042504853221756,Dfc,7,3.0,54.0
193,2732,2732,99,101,86.0,8.0,6.0,1.0,0.22673211091618886,Dfc,7,3.0,54.0
194,2738,2738,99,109,42.0,34.0,24.0,4.0,0.3356984817273769,Dfc,1,4.0,71.1
195,2739,2739,99,110,37.0,46.0,17.0,4.0,0.4505141442656216,Dfc,1,4.0,71.1
196,2749,2749,99,124,37.0,46.0,17.0,4.0,0.3835270381391253,Dfc,1,4.0,71.1
197,2773,2773,99,801,38.0,39.0,23.0,4.0,0.3814755474174376,Dfc,1,4.0,71.1
198,2786,2786,99,840,42.0,38.0,20.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
199,2790,2790,99,852,41.0,37.0,22.0,4.0,0.3662165255207697,Dfc,1,4.0,71.1
200,2798,2798,99,887,48.0,40.0,12.0,4.0,0.3051804379339842,Dfc,1,4.0,71.1
201,2802,2802,99,891,19.0,25.0,56.0,10.0,0.5645838101777939,Dfc,1,4.0,71.1
202,2816,2816,99,905,50.0,40.0,10.0,4.0,0.4630434966896823,Dfc,1,4.0,71.1
203,2860,2860,99,966,37.0,44.0,19.0,4.0,0.18566838754530327,Dfc,7,3.0,54.0
204,2874,2874,99,987,10.0,43.0,47.0,9.0,0.1912803167095264,Dfc,7,3.0,54.0
205,2881,2881,99,994,36.0,43.0,21.0,4.0,0.2578605155854475,Dfc,7,3.0,54.0
206,2885,2885,99,998,77.0,14.0,9.0,2.0,0.24183854259391346,Dfc,7,3.0,54.0
207,2907,2907,99,1020,37.0,42.0,21.0,4.0,0.3024677229301213,Dfc,7,3.0,54.0
208,2931,2931,99,1051,76.0,13.0,11.0,2.0,0.2090825089223418,Dfc,7,3.0,54.0
209,2958,2958,99,1205,42.0,34.0,24.0,4.0,0.2470096555700201,Dfd,3,4.0,71.1
210,2960,2960,99,1207,23.0,29.0,48.0,10.0,0.27162754423002283,Dfd,3,4.0,71.1
211,2986,2986,99,1329,22.0,24.0,54.0,10.0,0.1920432678043667,Dfc,7,3.0,54.0
212,2998,2998,100,97,86.0,8.0,6.0,1.0,0.2749336656409732,Dfc,1,4.0,71.1
213,3002,3002,100,101,37.0,46.0,17.0,4.0,0.22201876859698244,Dfc,1,4.0,71.1
214,3018,3018,100,117,37.0,46.0,17.0,4.0,0.3949034866865509,Dfc,1,4.0,71.1
215,3029,3029,100,128,37.0,46.0,17.0,4.0,0.3356984817273769,Dfc,1,4.0,71.1
216,3045,3045,100,791,19.0,25.0,56.0,10.0,0.3814755474174376,Dfc,1,4.0,71.1
217,3069,3069,100,839,42.0,38.0,20.0,4.0,0.27235658638730936,Dfc,1,4.0,71.1
218,3103,3103,100,906,42.0,37.0,21.0,4.0,0.41177318311678346,Dfc,1,4.0,71.1
219,3108,3108,100,932,42.0,37.0,21.0,4.0,0.8339903189983771,Dfc,1,4.0,71.1
220,3112,3112,100,936,42.0,37.0,21.0,4.0,1.2436102845807966,Dfc,1,4.0,71.1
221,3113,3113,100,943,10.0,43.0,47.0,9.0,0.9374973508643007,Dfc,1,4.0,71.1
222,3118,3118,100,948,10.0,43.0,47.0,9.0,0.19099209074036932,Dfc,1,4.0,71.1
223,3136,3136,100,976,42.0,38.0,20.0,4.0,0.18493934538801104,Dfc,7,3.0,54.0
224,3138,3138,100,978,42.0,34.0,24.0,4.0,0.16849351067712734,Dfc,7,3.0,54.0
225,3142,3142,100,989,42.0,37.0,21.0,4.0,0.21806837737261686,Dfc,7,3.0,54.0
226,3143,3143,100,990,23.0,29.0,48.0,10.0,0.2382441952138039,Dfc,7,3.0,54.0
227,3149,3149,100,996,50.0,40.0,10.0,4.0,0.23419207717679294,Dfc,7,3.0,54.0
228,3192,3192,100,1051,19.0,25.0,56.0,10.0,0.2779854700203116,Dfc,7,3.0,54.0
229,3204,3204,100,1071,37.0,42.0,21.0,4.0,0.2517399523579947,Dfc,7,3.0,54.0
230,3211,3211,100,1201,79.0,13.0,8.0,1.0,0.2528759017658607,Dfc,3,4.0,71.1
231,3216,3216,100,1206,42.0,34.0,24.0,4.0,0.31174181734956075,Dfd,3,4.0,71.1
232,3224,3224,100,1214,24.0,64.0,12.0,3.0,0.2659477971906977,Dfd,7,3.0,54.0
233,3233,3233,100,1322,42.0,34.0,24.0,4.0,0.1452658884566024,Dfc,7,3.0,54.0
234,3243,3243,101,86,37.0,46.0,17.0,4.0,0.17369853259078116,Dfc,1,4.0,71.1
235,3249,3249,101,92,37.0,46.0,17.0,4.0,0.2028602188822432,Dfc,1,4.0,71.1
236,3267,3267,101,124,37.0,46.0,17.0,4.0,0.508413655129197,Dfc,1,4.0,71.1
237,3289,3289,101,786,35.0,33.0,32.0,7.0,0.3509575036240449,Dfc,1,4.0,71.1
238,3345,3345,101,899,90.0,5.0,5.0,0.0,0.7322295974161831,Dfc,1,4.0,71.1
239,3365,3365,101,967,49.0,31.0,20.0,4.0,0.2838178072786042,Dfc,1,4.0,71.1
240,3395,3395,101,1009,42.0,34.0,24.0,4.0,0.16657765570565505,Dfc,7,3.0,54.0
241,3410,3410,101,1029,89.0,6.0,5.0,0.0,0.2125920839585804,Dfc,7,3.0,54.0
242,3420,3420,101,1043,42.0,37.0,21.0,4.0,0.2510787280758045,Dfc,7,3.0,54.0
243,3430,3430,101,1063,47.0,34.0,19.0,4.0,0.31772674482681823,Dfc,7,3.0,54.0
244,3432,3432,101,1065,78.0,13.0,9.0,2.0,0.21613556793237135,Dfc,7,3.0,54.0
245,3457,3457,101,1214,23.0,29.0,48.0,10.0,0.2323609945491923,Dfd,7,3.0,54.0
246,3468,3468,101,1323,77.0,14.0,9.0,2.0,0.17934437069255707,Dfc,7,3.0,54.0
247,3474,3474,101,1335,35.0,42.0,23.0,4.0,0.1864652475776856,Dfc,7,3.0,54.0
248,3484,3484,102,88,37.0,46.0,17.0,4.0,0.2726109034189201,Dfc,7,3.0,54.0
249,3505,3505,102,770,19.0,29.0,52.0,10.0,0.3814755474174376,Dfc,7,3.0,54.0
250,3508,3508,102,775,35.0,33.0,32.0,7.0,0.3204394598306521,Dfc,7,3.0,54.0
251,3545,3545,102,853,90.0,5.0,5.0,0.0,0.3406152776718619,Dfc,1,4.0,71.1
252,3547,3547,102,855,90.0,5.0,5.0,0.0,0.33795342607432466,Dfc,1,4.0,71.1
253,3601,3601,102,1001,42.0,38.0,20.0,4.0,0.17734374337721334,Dfc,7,3.0,54.0
254,3612,3612,102,1012,42.0,37.0,21.0,4.0,0.1557946135653235,Dfc,7,3.0,54.0
255,3622,3622,102,1029,42.0,37.0,21.0,4.0,0.16691674508113474,Dfc,7,3.0,54.0
256,3623,3623,102,1030,19.0,32.0,49.0,10.0,0.18872019192463788,Dfc,7,3.0,54.0
257,3634,3634,102,1049,36.0,43.0,21.0,4.0,0.2599459152446635,Dfc,7,3.0,54.0
258,3637,3637,102,1058,90.0,5.0,5.0,0.0,0.2813424548375846,Dfc,7,3.0,54.0
259,3646,3646,102,1067,19.0,32.0,49.0,10.0,0.3164721141375344,Dfc,7,3.0,54.0
260,3648,3648,102,1069,42.0,34.0,24.0,4.0,0.315251392385798,Dfc,7,3.0,54.0
261,3649,3649,102,1070,19.0,32.0,49.0,10.0,0.2599967786509845,Dfc,7,3.0,54.0
262,3650,3650,102,1071,42.0,37.0,21.0,4.0,0.24777260666485434,Dfc,7,3.0,54.0
263,3676,3676,102,1221,23.0,29.0,48.0,10.0,0.3806786873850764,Dfd,3,4.0,71.1
264,3689,3689,102,1415,89.0,6.0,5.0,0.0,0.23030950382752,Dfc,7,3.0,54.0
265,3726,3726,103,790,35.0,33.0,32.0,7.0,0.3356984817273769,Dfc,1,4.0,71.1
266,3731,3731,103,795,35.0,33.0,32.0,7.0,0.8239871824216607,Dfc,1,4.0,71.1
267,3735,3735,103,799,19.0,25.0,56.0,10.0,1.2207217517357662,Dfc,1,4.0,71.1
