,Unnamed: 0,row,col,T_SAND,T_SILT,T_CLAY,Soil texture,Root depth,Climate type,IGBP,Root type,Vcmax25
292,292,161,363,40.0,39.0,21.0,4.0,0.5111772335393711,Dfc,5,5.0,55.0
293,293,161,368,86.0,8.0,6.0,1.0,0.6561379415579722,Dfc,5,5.0,55.0
294,294,161,369,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
295,295,161,370,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
296,296,161,371,86.0,8.0,6.0,1.0,1.0078583962768457,Dfc,1,4.0,71.1
297,297,161,372,86.0,8.0,6.0,1.0,0.5178572942363785,Dfc,1,4.0,71.1
298,298,161,373,86.0,8.0,6.0,1.0,0.9499419309444956,Dfc,1,4.0,71.1
299,299,161,374,86.0,8.0,6.0,1.0,0.9839865042429032,Dfc,1,4.0,71.1
300,300,161,375,40.0,39.0,21.0,4.0,0.4577706569009479,Dfc,5,5.0,55.0
301,301,161,376,40.0,39.0,21.0,4.0,0.6256198977645795,Dfc,5,5.0,55.0
302,302,161,377,86.0,8.0,6.0,1.0,1.0741673236523763,Dfc,1,4.0,71.1
303,303,161,378,86.0,8.0,6.0,1.0,1.16182192721451,Dfc,1,4.0,71.1
304,304,161,379,86.0,8.0,6.0,1.0,0.7279909802226593,Dfc,1,4.0,71.1
305,305,161,380,86.0,8.0,6.0,1.0,0.4854064410027362,Dfc,1,4.0,71.1
306,306,161,381,86.0,8.0,6.0,1.0,1.1082118969507853,Dfc,5,5.0,55.0
307,307,161,382,86.0,8.0,6.0,1.0,1.2280969456524964,Dfc,5,5.0,55.0
308,308,161,383,86.0,8.0,6.0,1.0,0.9740511855412752,Dfc,5,5.0,55.0
309,309,161,384,40.0,39.0,21.0,4.0,0.7393504743013096,Dfc,5,5.0,55.0
310,310,161,385,40.0,39.0,21.0,4.0,0.8440443189814208,Dfc,5,5.0,55.0
311,311,161,388,40.0,39.0,21.0,4.0,0.4888312436951045,Dfb,5,5.0,55.0
312,312,161,389,75.0,15.0,10.0,2.0,0.3635377194544529,Dfb,5,5.0,55.0
313,313,161,390,23.0,29.0,48.0,10.0,0.5054296686249542,Dfb,5,5.0,55.0
314,314,161,391,75.0,15.0,10.0,2.0,0.2963471597026668,Dfb,5,5.0,55.0
315,315,161,392,75.0,15.0,10.0,2.0,0.6981341607114544,Dfb,1,4.0,71.1
316,316,161,393,40.0,39.0,21.0,4.0,0.25270635707811434,Dfb,1,4.0,71.1
317,317,161,394,40.0,39.0,21.0,4.0,0.3240507616795564,Dfb,1,4.0,71.1
318,318,161,395,40.0,39.0,21.0,4.0,0.19353526105648067,Dfb,1,4.0,71.1
319,319,161,396,86.0,8.0,6.0,1.0,0.2087095106093088,Dfc,1,4.0,71.1
320,320,161,397,86.0,8.0,6.0,1.0,0.2109644549562672,Dfc,1,4.0,71.1
321,321,161,398,86.0,8.0,6.0,1.0,0.19258581080513412,Dfc,1,4.0,71.1
322,322,161,399,86.0,8.0,6.0,1.0,0.16339021557612074,Dfc,1,4.0,71.1
323,323,161,400,86.0,8.0,6.0,1.0,0.17502098115515916,Dfc,1,4.0,71.1
324,324,161,401,86.0,8.0,6.0,1.0,0.18607529479587653,Dfc,1,4.0,71.1
325,325,161,402,86.0,8.0,6.0,1.0,0.3030950382747632,Dfc,1,4.0,71.1
326,326,161,403,86.0,8.0,6.0,1.0,0.17059586480511724,Dfc,1,4.0,71.1
327,327,161,404,86.0,8.0,6.0,1.0,0.21483007383676087,Dfc,1,4.0,71.1
328,328,161,405,86.0,8.0,6.0,1.0,0.18827937573651032,Dfc,1,4.0,71.1
329,329,161,406,86.0,8.0,6.0,1.0,0.2116256792384553,Dfc,1,4.0,71.1
330,330,161,407,86.0,8.0,6.0,1.0,0.2429575375330066,Dfc,1,4.0,71.1
331,331,161,408,86.0,8.0,6.0,1.0,0.3748463501267846,Dfc,1,4.0,71.1
332,332,161,409,86.0,8.0,6.0,1.0,0.4423590447852797,Dfc,5,5.0,55.0
333,333,161,410,86.0,8.0,6.0,1.0,0.5524613650043296,Dfc,5,5.0,55.0
334,334,161,411,86.0,8.0,6.0,1.0,0.5031408153404516,Dfc,1,4.0,71.1
335,335,161,412,86.0,8.0,6.0,1.0,0.300094097301747,Dfc,1,4.0,71.1
336,336,161,415,75.0,15.0,10.0,2.0,0.3212024109255105,Dfc,1,4.0,71.1
337,337,161,416,75.0,15.0,10.0,2.0,0.3523477700635449,Dfc,5,5.0,55.0
338,338,161,417,75.0,15.0,10.0,2.0,0.2723396319185348,Dfc,1,4.0,71.1
339,339,161,418,75.0,15.0,10.0,2.0,0.29283758466642906,Dfc,1,4.0,71.1
340,340,161,419,75.0,15.0,10.0,2.0,0.2253927078830324,Dfc,1,4.0,71.1
341,341,161,422,75.0,15.0,10.0,2.0,0.1911107720217875,Dfc,1,4.0,71.1
342,342,161,423,86.0,8.0,6.0,1.0,0.2163390215576582,Dfc,1,4.0,71.1
343,343,161,424,86.0,8.0,6.0,1.0,0.21986555106267272,Dfc,1,4.0,71.1
344,344,161,425,86.0,8.0,6.0,1.0,0.34319235692552563,Dfc,1,4.0,71.1
345,345,161,426,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,5,5.0,55.0
346,346,161,427,86.0,8.0,6.0,1.0,0.3600111899494385,Dfc,5,5.0,55.0
347,347,161,428,86.0,8.0,6.0,1.0,0.3356984817273769,Dfc,1,4.0,71.1
348,348,161,429,86.0,8.0,6.0,1.0,0.4023973618847088,Dfc,1,4.0,71.1
349,349,161,430,86.0,8.0,6.0,1.0,0.3356984817273769,Dfc,1,4.0,71.1
350,350,161,431,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,5,5.0,55.0
351,351,161,432,86.0,8.0,6.0,1.0,0.3509575036240449,Dfc,1,4.0,71.1
352,352,161,433,37.0,46.0,17.0,4.0,0.5188067444877049,Dfc,5,5.0,55.0
353,353,161,434,86.0,8.0,6.0,1.0,0.4750981239880796,Dfc,1,4.0,71.1
354,354,161,435,37.0,46.0,17.0,4.0,0.5951018539711868,Dfc,5,5.0,55.0
355,355,161,436,86.0,8.0,6.0,1.0,0.6884362045726655,Dfc,5,5.0,55.0
356,356,161,441,42.0,34.0,24.0,4.0,0.46143282215614795,Dfc,1,4.0,71.1
357,357,161,442,86.0,8.0,6.0,1.0,0.4352720768376994,Dfc,7,3.0,54.0
358,358,161,443,86.0,8.0,6.0,1.0,0.5787916550105151,Dfc,1,4.0,71.1
359,359,161,444,86.0,8.0,6.0,1.0,0.3204394598306521,Dfc,1,4.0,71.1
360,360,161,445,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
361,361,161,447,86.0,8.0,6.0,1.0,0.3509575036240449,Dfc,1,4.0,71.1
362,362,161,448,86.0,8.0,6.0,1.0,0.3356984817273769,Dfc,1,4.0,71.1
363,363,161,449,86.0,8.0,6.0,1.0,0.3814755474174376,Dfc,1,4.0,71.1
364,364,161,450,75.0,15.0,10.0,2.0,0.6408789196613043,Dfc,5,5.0,55.0
365,365,162,217,37.0,46.0,17.0,4.0,1.1749446860456487,Cfb,1,4.0,71.1
366,366,162,218,37.0,46.0,17.0,4.0,0.8392462043183286,Cfb,1,4.0,71.1
367,367,162,219,42.0,34.0,24.0,4.0,1.2359807736324342,Cfb,1,4.0,71.1
368,368,162,220,26.0,63.0,11.0,3.0,2.273594262607787,Csb,1,4.0,71.1
369,369,162,228,,,,4.0,1.2359807736324342,Cfb,1,4.0,71.1
370,370,162,229,37.0,46.0,17.0,4.0,1.2207217517357662,Cfb,1,4.0,71.1
371,371,162,230,37.0,46.0,17.0,4.0,1.2359807736324342,Cfb,1,4.0,71.1
372,372,162,231,37.0,46.0,17.0,4.0,2.273594262607787,Cfb,1,4.0,71.1
373,373,162,232,37.0,46.0,17.0,4.0,1.9836728465705848,Cfb,1,4.0,71.1
374,374,162,233,26.0,63.0,11.0,3.0,2.5329976348516543,Cfb,1,4.0,71.1
375,375,162,241,86.0,8.0,6.0,1.0,2.8686961165789735,Dfc,1,4.0,71.1
376,376,162,242,32.0,49.0,19.0,4.0,4.379339284351887,Dfc,1,4.0,71.1
377,377,162,251,40.0,39.0,21.0,4.0,1.2436102845807966,Dfc,1,4.0,71.1
378,378,162,252,40.0,39.0,21.0,4.0,1.2207217517357662,Dfc,1,4.0,71.1
379,379,162,263,86.0,8.0,6.0,1.0,2.586404211490077,Dfc,10,6.0,62.2
380,380,162,264,86.0,8.0,6.0,1.0,3.662165255207185,Dfb,10,6.0,62.2
381,381,162,265,86.0,8.0,6.0,1.0,2.7847714961471297,Dfb,10,6.0,62.2
382,382,162,266,86.0,8.0,6.0,1.0,2.761882963302071,Dfb,10,6.0,62.2
383,383,162,267,20.0,40.0,40.0,9.0,2.4872205691615363,Dfb,10,6.0,62.2
384,384,162,268,20.0,40.0,40.0,9.0,2.4032959487297205,Dfb,12,1.0,54.0
385,385,162,269,20.0,40.0,40.0,9.0,1.9073777370870744,Dfb,12,1.0,54.0
386,386,162,270,20.0,40.0,40.0,9.0,1.9073777370870744,BSk,10,6.0,62.2
387,387,162,271,20.0,40.0,40.0,9.0,1.6479743648432643,BSk,10,6.0,62.2
388,388,162,272,20.0,40.0,40.0,9.0,1.4190890363927906,BSk,10,6.0,62.2
389,389,162,273,20.0,40.0,40.0,9.0,1.2970168612192197,BSk,10,6.0,62.2
390,390,162,274,20.0,40.0,40.0,9.0,1.4190890363927906,BSk,10,6.0,62.2
391,391,162,275,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0,62.2
392,392,162,276,32.0,49.0,19.0,4.0,0.6561379415579722,BSk,10,6.0,62.2
393,393,162,277,32.0,49.0,19.0,4.0,1.2359807736324342,BSk,10,6.0,62.2
394,394,162,278,20.0,40.0,40.0,9.0,1.6632333867399325,BSk,10,6.0,62.2
395,395,162,279,20.0,40.0,40.0,9.0,1.8921187151904064,BSk,10,6.0,62.2
396,396,162,280,20.0,40.0,40.0,9.0,2.151522087434216,BSk,10,6.0,62.2
397,397,162,281,24.0,58.0,18.0,3.0,1.6632333867399325,BSk,10,6.0,62.2
398,398,162,282,24.0,58.0,18.0,3.0,1.2207217517357662,BSk,10,6.0,62.2
399,399,162,283,32.0,49.0,19.0,4.0,1.2970168612192197,BSk,10,6.0,62.2
400,400,162,284,32.0,49.0,19.0,4.0,1.388570992599398,BSk,10,6.0,62.2
401,401,162,285,20.0,40.0,40.0,9.0,0.8392462043183286,BSk,10,6.0,62.2
402,402,162,286,20.0,40.0,40.0,9.0,1.2207217517357662,BSk,10,6.0,62.2
403,403,162,287,20.0,40.0,40.0,9.0,1.5335317006180276,BSk,10,6.0,62.2
404,404,162,288,20.0,40.0,40.0,9.0,1.9378957808804667,BSk,10,6.0,62.2
405,405,162,289,20.0,40.0,40.0,9.0,1.640344853894902,BSk,10,6.0,62.2
406,406,162,290,20.0,40.0,40.0,9.0,1.1596856641489808,BSk,10,6.0,62.2
407,407,162,291,18.0,61.0,21.0,3.0,1.2207217517357662,BSk,14,1.0,62.2
408,408,162,292,18.0,61.0,21.0,3.0,1.1902037079423735,Dfb,14,1.0,62.2
409,409,162,293,20.0,40.0,40.0,9.0,1.1444266422522558,Dfb,14,1.0,62.2
410,410,162,294,20.0,40.0,40.0,9.0,1.2207217517357662,Dfb,14,1.0,62.2
411,411,162,295,20.0,40.0,40.0,9.0,1.2359807736324342,Dfb,14,1.0,62.2
412,412,162,296,20.0,40.0,40.0,9.0,1.304646372167582,BSk,14,1.0,62.2
413,413,162,297,18.0,61.0,21.0,3.0,1.4190890363927906,BSk,14,1.0,62.2
414,414,162,298,18.0,61.0,21.0,3.0,1.2359807736324342,BSk,14,1.0,62.2
415,415,162,299,18.0,61.0,21.0,3.0,1.2359807736324342,BSk,14,1.0,62.2
416,416,162,300,18.0,61.0,21.0,3.0,1.3122758831159445,Dfb,14,1.0,62.2
417,417,162,301,18.0,61.0,21.0,3.0,1.4190890363927906,Dfb,14,1.0,62.2
418,418,162,302,20.0,40.0,40.0,9.0,1.3733119707027301,Dfb,12,1.0,54.0
419,419,162,303,24.0,58.0,18.0,3.0,1.1673151750973148,Dfb,12,1.0,54.0
420,420,162,304,24.0,58.0,18.0,3.0,0.6561379415579722,Dfb,12,1.0,54.0
421,421,162,305,86.0,8.0,6.0,1.0,0.8392462043183286,Dfb,12,1.0,54.0
422,422,162,306,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,12,1.0,54.0
423,423,162,307,86.0,8.0,6.0,1.0,0.3006705492400688,Dfb,12,1.0,54.0
424,424,162,308,86.0,8.0,6.0,1.0,0.24099081915521225,Dfb,12,1.0,54.0
425,425,162,309,86.0,8.0,6.0,1.0,0.2372438815561345,Dfb,12,1.0,54.0
426,426,162,310,86.0,8.0,6.0,1.0,0.5024456821207169,Dfb,12,1.0,54.0
427,427,162,311,86.0,8.0,6.0,1.0,0.4577706569009479,Dfb,12,1.0,54.0
428,428,162,312,20.0,40.0,40.0,9.0,0.8356179480006928,Dfb,12,1.0,54.0
429,429,162,313,20.0,40.0,40.0,9.0,0.5090240160050682,Dfb,12,1.0,54.0
430,430,162,314,20.0,40.0,40.0,9.0,0.2602850046201457,Dfb,12,1.0,54.0
431,431,162,315,86.0,8.0,6.0,1.0,0.33659706857240124,Dfb,12,1.0,54.0
432,432,162,316,86.0,8.0,6.0,1.0,0.5934742249688952,Dfb,12,1.0,54.0
433,433,162,317,86.0,8.0,6.0,1.0,0.8030653679544065,Dfb,12,1.0,54.0
434,434,162,318,86.0,8.0,6.0,1.0,0.7611539211448163,Dfb,12,1.0,54.0
435,435,162,319,86.0,8.0,6.0,1.0,0.4490899688886021,Dfb,12,1.0,54.0
436,436,162,320,86.0,8.0,6.0,1.0,0.8086433881810884,Dfb,12,1.0,54.0
437,437,162,321,26.0,63.0,11.0,3.0,1.250459889965544,Dfb,12,1.0,54.0
438,438,162,322,26.0,63.0,11.0,3.0,1.3766350465824482,Dfb,12,1.0,54.0
439,439,162,323,26.0,63.0,11.0,3.0,0.3814755474174376,Dfb,12,1.0,54.0
440,440,162,324,86.0,8.0,6.0,1.0,1.0528725108720778,Dfb,12,1.0,54.0
441,441,162,325,86.0,8.0,6.0,1.0,1.5708484863898446,Dfb,12,1.0,54.0
442,442,162,326,26.0,63.0,11.0,3.0,1.2561905004111913,Dfb,12,1.0,54.0
443,443,162,327,86.0,8.0,6.0,1.0,0.3209820028314502,Dfb,12,1.0,54.0
444,444,162,328,86.0,8.0,6.0,1.0,0.19904546340807172,Dfb,12,1.0,54.0
445,445,162,329,86.0,8.0,6.0,1.0,0.19477293727699588,Dfb,12,1.0,54.0
446,446,162,330,86.0,8.0,6.0,1.0,0.6966082585217873,Dfb,12,1.0,54.0
447,447,162,331,86.0,8.0,6.0,1.0,0.2676941074744294,Dfb,12,1.0,54.0
448,448,162,332,86.0,8.0,6.0,1.0,0.6375897527191228,Dfb,12,1.0,54.0
449,449,162,333,18.0,61.0,21.0,3.0,0.4158761645601246,Dfb,12,1.0,54.0
450,450,162,334,86.0,8.0,6.0,1.0,0.7927740054085226,Dfb,5,5.0,55.0
451,451,162,335,,,,4.0,0.3662165255207697,Dfb,5,5.0,55.0
452,452,162,336,86.0,8.0,6.0,1.0,0.402821223604062,Dfb,5,5.0,55.0
453,453,162,337,86.0,8.0,6.0,1.0,0.29924637386304154,Dfb,5,5.0,55.0
454,454,162,338,86.0,8.0,6.0,1.0,0.3283741512169571,Dfb,5,5.0,55.0
455,455,162,345,86.0,8.0,6.0,1.0,1.1293202105745508,Dfb,1,4.0,71.1
456,456,162,346,86.0,8.0,6.0,1.0,1.1834049659639505,Dfb,1,4.0,71.1
457,457,162,347,86.0,8.0,6.0,1.0,0.3662165255207697,Dfb,1,4.0,71.1
458,458,162,348,42.0,34.0,24.0,4.0,0.9393114790231326,Dfb,1,4.0,71.1
459,459,162,349,86.0,8.0,6.0,1.0,1.0199299780440103,Dfb,1,4.0,71.1
460,460,162,350,86.0,8.0,6.0,1.0,0.8432644134178161,Dfb,1,4.0,71.1
461,461,162,351,86.0,8.0,6.0,1.0,0.7119350982935826,Dfb,1,4.0,71.1
462,462,162,352,86.0,8.0,6.0,1.0,0.7540669531972394,Dfb,1,4.0,71.1
463,463,162,353,86.0,8.0,6.0,1.0,0.7232776379034603,Dfb,1,4.0,71.1
464,464,162,354,86.0,8.0,6.0,1.0,0.895636767461033,Dfb,1,4.0,71.1
465,465,162,355,86.0,8.0,6.0,1.0,0.7525410510075691,Dfb,1,4.0,71.1
466,466,162,356,86.0,8.0,6.0,1.0,0.9348694082043146,Dfc,1,4.0,71.1
467,467,162,357,86.0,8.0,6.0,1.0,0.6300619685834181,Dfc,1,4.0,71.1
468,468,162,358,86.0,8.0,6.0,1.0,0.7669862584031071,Dfc,1,4.0,71.1
469,469,162,359,86.0,8.0,6.0,1.0,0.5635495875825942,Dfc,1,4.0,71.1
470,470,162,360,86.0,8.0,6.0,1.0,0.6573586633097283,Dfc,1,4.0,71.1
471,471,162,361,86.0,8.0,6.0,1.0,0.3280689707790145,Dfc,1,4.0,71.1
472,472,162,362,86.0,8.0,6.0,1.0,1.202088790553015,Dfc,5,5.0,55.0
473,473,162,363,40.0,39.0,21.0,4.0,0.6561379415579722,Dfc,5,5.0,55.0
474,474,162,364,40.0,39.0,21.0,4.0,0.4119935912108588,Dfb,5,5.0,55.0
475,475,162,366,86.0,8.0,6.0,1.0,0.7404016513653086,Dfb,17,-1.0,54.0
476,476,162,367,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
477,477,162,368,86.0,8.0,6.0,1.0,0.3433279926757109,Dfc,1,4.0,71.1
478,478,162,369,86.0,8.0,6.0,1.0,0.5673473885879964,Dfc,1,4.0,71.1
479,479,162,370,86.0,8.0,6.0,1.0,0.5790968354484501,Dfc,1,4.0,71.1
480,480,162,371,86.0,8.0,6.0,1.0,0.3051804379339842,Dfc,1,4.0,71.1
481,481,162,372,86.0,8.0,6.0,1.0,0.32043945983068056,Dfc,1,4.0,71.1
482,482,162,373,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
483,483,162,374,86.0,8.0,6.0,1.0,0.8524028720870559,Dfc,1,4.0,71.1
484,484,162,375,32.0,49.0,19.0,4.0,0.3204394598306521,Dfc,5,5.0,55.0
485,485,162,376,32.0,49.0,19.0,4.0,0.3738460364691037,Dfb,5,5.0,55.0
486,486,162,377,86.0,8.0,6.0,1.0,1.5046921492332783,Dfb,5,5.0,55.0
487,487,162,378,86.0,8.0,6.0,1.0,1.2213829760179484,Dfc,5,5.0,55.0
488,488,162,379,86.0,8.0,6.0,1.0,1.1677390368166751,Dfc,1,4.0,71.1
489,489,162,380,86.0,8.0,6.0,1.0,1.1079236709816254,Dfc,1,4.0,71.1
490,490,162,381,86.0,8.0,6.0,1.0,1.4163424124514072,Dfc,5,5.0,55.0
491,491,162,382,86.0,8.0,6.0,1.0,1.2522570636556,Dfc,5,5.0,55.0
492,492,162,383,86.0,8.0,6.0,1.0,0.7923501436891707,Dfc,5,5.0,55.0
493,493,162,389,40.0,39.0,21.0,4.0,0.9963124030416762,Dfb,5,5.0,55.0
494,494,162,390,23.0,29.0,48.0,10.0,0.9063350372574898,Dfb,5,5.0,55.0
495,495,162,391,23.0,29.0,48.0,10.0,0.9050634520994314,Dfb,5,5.0,55.0
496,496,162,392,23.0,29.0,48.0,10.0,0.8591337961903754,Dfb,5,5.0,55.0
497,497,162,393,75.0,15.0,10.0,2.0,0.4455634393835808,Dfb,5,5.0,55.0
498,498,162,394,75.0,15.0,10.0,2.0,0.4305248255809482,Dfb,5,5.0,55.0
499,499,162,395,23.0,29.0,48.0,10.0,0.6463891220128792,Dfb,5,5.0,55.0
500,500,162,396,40.0,39.0,21.0,4.0,0.4716224578893855,Dfb,1,4.0,71.1
501,501,162,397,86.0,8.0,6.0,1.0,0.4618566838755017,Dfb,5,5.0,55.0
502,502,162,398,86.0,8.0,6.0,1.0,0.5193831964260461,Dfc,5,5.0,55.0
503,503,162,399,86.0,8.0,6.0,1.0,0.2276985156363099,Dfc,1,4.0,71.1
504,504,162,400,86.0,8.0,6.0,1.0,0.3194900095793251,Dfb,1,4.0,71.1
505,505,162,401,86.0,8.0,6.0,1.0,0.4790824241499931,Dfb,5,5.0,55.0
506,506,162,402,86.0,8.0,6.0,1.0,0.362164407483752,Dfc,5,5.0,55.0
507,507,162,403,86.0,8.0,6.0,1.0,0.3113688190365278,Dfc,5,5.0,55.0
508,508,162,404,86.0,8.0,6.0,1.0,0.4505141442656231,Dfc,5,5.0,55.0
509,509,162,405,86.0,8.0,6.0,1.0,0.3197612810797111,Dfc,5,5.0,55.0
510,510,162,406,86.0,8.0,6.0,1.0,0.4853047141900922,Dfc,5,5.0,55.0
511,511,162,407,86.0,8.0,6.0,1.0,0.4992412875224072,Dfc,5,5.0,55.0
512,512,162,408,86.0,8.0,6.0,1.0,0.5884726566805332,Dfc,5,5.0,55.0
513,513,162,409,86.0,8.0,6.0,1.0,0.4268626603257442,Dfc,5,5.0,55.0
514,514,162,410,86.0,8.0,6.0,1.0,0.4355094394005392,Dfc,5,5.0,55.0
515,515,162,411,86.0,8.0,6.0,1.0,0.43242372608365137,Dfc,5,5.0,55.0
516,516,162,412,86.0,8.0,6.0,1.0,0.4367301611522751,Dfc,1,4.0,71.1
517,517,162,413,75.0,15.0,10.0,2.0,0.5025304544645851,Dfc,5,5.0,55.0
518,518,162,414,75.0,15.0,10.0,2.0,0.4135364478692963,Dfc,1,4.0,71.1
519,519,162,415,75.0,15.0,10.0,2.0,0.27032205013441546,Dfc,1,4.0,71.1
520,520,162,416,75.0,15.0,10.0,2.0,0.3686579690242357,Dfc,1,4.0,71.1
521,521,162,417,,,,4.0,0.2298008697642988,Dfc,1,4.0,71.1
522,522,162,422,75.0,15.0,10.0,2.0,0.17647906546973408,Dfc,1,4.0,71.1
523,523,162,423,75.0,15.0,10.0,2.0,0.2898196892246387,Dfc,1,4.0,71.1
524,524,162,424,75.0,15.0,10.0,2.0,0.2834278544968007,Dfb,1,4.0,71.1
525,525,162,425,86.0,8.0,6.0,1.0,0.376745250629484,Dfb,5,5.0,55.0
526,526,162,426,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,5,5.0,55.0
527,527,162,427,86.0,8.0,6.0,1.0,0.3861041173927911,Dfc,5,5.0,55.0
528,528,162,428,86.0,8.0,6.0,1.0,0.3204394598306521,Dfc,5,5.0,55.0
529,529,162,429,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,5,5.0,55.0
530,530,162,430,86.0,8.0,6.0,1.0,0.3356984817273769,Dfb,5,5.0,55.0
531,531,162,431,86.0,8.0,6.0,1.0,0.6448293108856632,Dfb,5,5.0,55.0
532,532,162,432,86.0,8.0,6.0,1.0,0.5614641879233802,Dfc,5,5.0,55.0
533,533,162,433,37.0,46.0,17.0,4.0,0.5951018539711868,Dfc,5,5.0,55.0
534,534,162,434,86.0,8.0,6.0,1.0,0.3662165255207697,Dfc,1,4.0,71.1
535,535,162,435,37.0,46.0,17.0,4.0,0.4959182116426746,Dfc,5,5.0,55.0
536,536,162,436,86.0,8.0,6.0,1.0,0.3532463569085749,Dfc,1,4.0,71.1
537,537,162,437,86.0,8.0,6.0,1.0,0.23151327111048636,Dfc,1,4.0,71.1
538,538,162,438,86.0,8.0,6.0,1.0,0.2891754194112235,Dfc,1,4.0,71.1
539,539,162,439,86.0,8.0,6.0,1.0,0.2930579927604923,Dfc,1,4.0,71.1
540,540,162,440,86.0,8.0,6.0,1.0,0.2333613082068596,Dfc,1,4.0,71.1
541,541,162,441,86.0,8.0,6.0,1.0,0.3814755474174376,Dfc,5,5.0,55.0
542,542,162,442,86.0,8.0,6.0,1.0,0.5859294863644148,Dfc,10,6.0,62.2
543,543,162,443,86.0,8.0,6.0,1.0,0.4730296787976158,Dfc,10,6.0,62.2
544,544,162,444,86.0,8.0,6.0,1.0,0.3814755474174376,Dfb,5,5.0,55.0
545,545,162,445,86.0,8.0,6.0,1.0,0.4730296787976158,Dfb,5,5.0,55.0
546,546,163,219,26.0,63.0,11.0,3.0,1.2054627298390417,Cfb,1,4.0,71.1
547,547,163,220,26.0,63.0,11.0,3.0,1.4953841458763009,Csb,1,4.0,71.1
548,548,163,221,26.0,63.0,11.0,3.0,1.8997482261387404,Csb,1,4.0,71.1
549,549,163,222,26.0,63.0,11.0,3.0,2.5635156786450466,Csb,1,4.0,71.1
550,550,163,223,26.0,63.0,11.0,3.0,2.9297322041657594,Csb,1,4.0,71.1
551,551,163,229,37.0,46.0,17.0,4.0,1.0528725108720778,Cfb,5,5.0,55.0
552,552,163,230,37.0,46.0,17.0,4.0,1.7395284962234427,Cfb,1,4.0,71.1
553,553,163,231,37.0,46.0,17.0,4.0,0.3814755474174376,Cfb,1,4.0,71.1
554,554,163,232,26.0,63.0,11.0,3.0,1.022354467078685,Cfb,1,4.0,71.1
555,555,163,233,24.0,58.0,18.0,3.0,1.4038300144961229,Cfb,1,4.0,71.1
556,556,163,241,86.0,8.0,6.0,1.0,2.777141985198796,Dfc,1,4.0,71.1
557,557,163,253,32.0,49.0,19.0,4.0,1.1062790875105293,Dfc,1,4.0,71.1
558,558,163,264,32.0,49.0,19.0,4.0,1.6174563210498718,Dfb,10,6.0,62.2
559,559,163,265,86.0,8.0,6.0,1.0,3.64690623331046,Dfb,7,3.0,54.0
560,560,163,266,86.0,8.0,6.0,1.0,3.2654306858930795,Dfb,7,3.0,54.0
561,561,163,267,18.0,61.0,21.0,3.0,2.792401007095464,Dfb,10,6.0,62.2
562,562,163,268,18.0,61.0,21.0,3.0,2.1820401312276094,Dfb,10,6.0,62.2
563,563,163,269,18.0,61.0,21.0,3.0,1.9836728465705848,Dfb,10,6.0,62.2
564,564,163,270,18.0,61.0,21.0,3.0,1.1444266422522558,BSk,10,6.0,62.2
565,565,163,271,20.0,40.0,40.0,9.0,1.9836728465705848,BSk,10,6.0,62.2
566,566,163,272,20.0,40.0,40.0,9.0,1.6479743648432643,BSk,10,6.0,62.2
567,567,163,273,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0,62.2
568,568,163,274,20.0,40.0,40.0,9.0,1.2359807736324342,BSk,10,6.0,62.2
569,569,163,275,20.0,40.0,40.0,9.0,1.1444266422522558,BSk,10,6.0,62.2
570,570,163,276,32.0,49.0,19.0,4.0,1.0986495765621953,BSk,10,6.0,62.2
571,571,163,277,32.0,49.0,19.0,4.0,1.0681315327688026,BSk,10,6.0,62.2
572,572,163,278,32.0,49.0,19.0,4.0,1.6632333867399325,BSk,10,6.0,62.2
573,573,163,279,32.0,49.0,19.0,4.0,1.9226367589837992,BSk,10,6.0,62.2
574,574,163,280,24.0,58.0,18.0,3.0,2.1972991531243338,BSk,10,6.0,62.2
575,575,163,281,24.0,58.0,18.0,3.0,2.2125581750210017,BSk,10,6.0,62.2
576,576,163,282,32.0,49.0,19.0,4.0,1.9378957808804667,BSk,10,6.0,62.2
577,577,163,283,32.0,49.0,19.0,4.0,1.9378957808804667,BSk,10,6.0,62.2
578,578,163,284,32.0,49.0,19.0,4.0,1.2207217517357662,BSk,10,6.0,62.2
579,579,163,285,32.0,49.0,19.0,4.0,1.2207217517357662,BSk,10,6.0,62.2
580,580,163,286,24.0,58.0,18.0,3.0,1.388570992599398,BSk,10,6.0,62.2
581,581,163,287,32.0,49.0,19.0,4.0,1.6632333867399325,BSk,10,6.0,62.2
582,582,163,288,32.0,49.0,19.0,4.0,1.4801251239795759,BSk,10,6.0,62.2
583,583,163,289,32.0,49.0,19.0,4.0,1.6632333867399325,BSk,10,6.0,62.2
